row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name
592,"['when', 'defining', 'a', 'recursive', 'function', 'what', 'are', 'possible', 'cause', 'for', 'infinite', 'recession']",150,"['not', 'having', 'a', 'base', 'case', 'or', 'building', 'a', 'recession', 'process', 'that', ""doesn't"", 'converge', 'on', 'the', 'base', 'case']","['if', 'the', 'recession', 'step', 'is', 'defined', 'incorrectly', 'or', 'if', 'the', 'base', 'case', 'is', 'not', 'included']",5.0,5,science,texas
593,"['when', 'defining', 'a', 'recursive', 'function', 'what', 'are', 'possible', 'cause', 'for', 'infinite', 'recession']",150,"['either', 'omitting', 'the', 'base', 'case', 'or', 'writing', 'the', 'recession', 'step', 'incorrectly']","['if', 'the', 'recession', 'step', 'is', 'defined', 'incorrectly', 'or', 'if', 'the', 'base', 'case', 'is', 'not', 'included']",5.0,5,science,texas
594,"['when', 'defining', 'a', 'recursive', 'function', 'what', 'are', 'possible', 'cause', 'for', 'infinite', 'recession']",150,"['no', 'base', 'case', 'or', 'if', 'the', 'programmer', 'doe', 'not', 'define', 'the', 'base', 'case', 'a', 'the', 'simplest', 'case', 'and', 'it', 'never', 'get', 'reached']","['if', 'the', 'recession', 'step', 'is', 'defined', 'incorrectly', 'or', 'if', 'the', 'base', 'case', 'is', 'not', 'included']",5.0,5,science,texas
595,"['when', 'defining', 'a', 'recursive', 'function', 'what', 'are', 'possible', 'cause', 'for', 'infinite', 'recession']",150,"['no', 'easily', 'reached', 'base', 'case', 'and', 'no', 'base', 'case', 'at', 'all']","['if', 'the', 'recession', 'step', 'is', 'defined', 'incorrectly', 'or', 'if', 'the', 'base', 'case', 'is', 'not', 'included']",5.0,5,science,texas
596,"['when', 'defining', 'a', 'recursive', 'function', 'what', 'are', 'possible', 'cause', 'for', 'infinite', 'recession']",150,"['function', 'is', 'never', 'allowed', 'to', 'reach', 'the', 'base', 'case']","['if', 'the', 'recession', 'step', 'is', 'defined', 'incorrectly', 'or', 'if', 'the', 'base', 'case', 'is', 'not', 'included']",5.0,5,science,texas
597,"['when', 'defining', 'a', 'recursive', 'function', 'what', 'are', 'possible', 'cause', 'for', 'infinite', 'recession']",150,"['it', 'ha', 'no', 'base', 'case', 'or', 'the', 'base', 'case', 'is', 'never', 'met']","['if', 'the', 'recession', 'step', 'is', 'defined', 'incorrectly', 'or', 'if', 'the', 'base', 'case', 'is', 'not', 'included']",5.0,5,science,texas
598,"['when', 'defining', 'a', 'recursive', 'function', 'what', 'are', 'possible', 'cause', 'for', 'infinite', 'recession']",150,"['recession', 'refers', 'to', 'situation', 'in', 'which', 'function', 'call', 'themselves', 'these', 'type', 'of', 'function', 'are', 'known', 'a', 'recursive', 'function', 'that', 'being', 'said', 'infinite', 'recession', 'occurs', 'when', 'the', 'function', 'is', 'designed', 'in', 'such', 'a', 'way', 'a', 'to', 'call', 'it', 'self', 'forever', 'without', 'stopping', 'possible', 'cause']","['if', 'the', 'recession', 'step', 'is', 'defined', 'incorrectly', 'or', 'if', 'the', 'base', 'case', 'is', 'not', 'included']",3.0,5,science,texas
599,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'involve', 'a', 'controlled', 'repetition', 'structure', 'and', 'they', 'both', 'have', 'a', 'termination', 'test', 'also', 'both', 'of', 'them', 'can', 'loop', 'forever']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
600,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['a', 'discussed', 'earlier', 'recession', 'may', 'be', 'used', 'to', 'process', 'operative', 'action', 'recession', 'is', 'used', 'for', 'calculation', 'where', 'the', 'answer', 'can', 'be', 'described', 'in', 'a', 'function', 'that', 'relates', 'to', 'itself']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",2.0,5,science,texas
601,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'iteration', 'and', 'recession', 'are', 'based', 'on', 'control', 'statement', 'and', 'involve', 'repetition', 'they', 'can', 'both', 'also', 'occur', 'indefinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
602,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'are', 'based', 'on', 'a', 'control', 'statement', 'iterationrepetition', 'structure', 'recursionselection', 'structure', 'both', 'involve', 'repetition', 'iterationexplicitly', 'us', 'repetition', 'structure', 'recursionrepeated', 'function', 'call', 'both', 'involve', 'a', 'termination', 'test', 'iterationlooptermination', 'test', 'recursionbase', 'case', 'both', 'gradually', 'approach', 'termination', 'iterationmodifies', 'counter', 'until', 'looptermination', 'test', 'fails', 'recursionproduces', 'progressively', 'simpler', 'version', 'of', 'problem', 'both', 'can', 'occur', 'indefinitely', 'iteration', 'loopcontinuation', 'condition', 'never', 'fails', 'recursionif', 'recession', 'step', 'doe', 'not', 'simplify', 'the', 'problem']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
603,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['iteration', 'and', 'recession', 'have', 'many', 'similarity', 'both', 'are', 'based', 'on', 'a', 'control', 'statement', 'involve', 'repetition', 'involve', 'a', 'termination', 'test', 'gradually', 'approach', 'termination', 'and', 'can', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
604,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'rely', 'on', 'repetition', 'both', 'have', 'a', 'base', 'case', 'both', 'can', 'become', 'an', 'infinite', 'loop', 'anything', 'recursive', 'can', 'also', 'be', 'solved', 'with', 'iteration']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
605,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'will', 'repeat', 'loop', 'until', 'a', 'condition', 'is', 'met', 'and', 'exit', 'the', 'loop', 'both', 'are', 'capable', 'of', 'entering', 'an', 'infinite', 'loop']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",4.0,5,science,texas
606,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['anything', 'you', 'can', 'do', 'iterativly', 'you', 'can', 'do', 'recursive']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",3.0,5,science,texas
607,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'are', 'repetitive', 'and', 'both', 'have', 'a', 'end', 'test']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",4.5,5,science,texas
608,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['incorrectly', 'writing', 'either', 'can', 'result', 'in', 'infinite', 'loop', 'both', 'perform', 'the', 'same', 'task', 'over', 'and', 'over']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",3.5,5,science,texas
609,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'are', 'based', 'on', 'a', 'control', 'statement', 'both', 'involve', 'repetition', 'both', 'involve', 'a', 'termination', 'test', 'both', 'gradually', 'approach', 'termination', 'both', 'can', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
610,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'are', 'based', 'on', 'a', 'control', 'statement', 'both', 'involve', 'repetition', 'both', 'involve', 'a', 'termination', 'test', 'both', 'gradually', 'approach', 'termination', 'both', 'can', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
611,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['not', 'answered']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",0.0,5,science,texas
612,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['anything', 'you', 'can', 'do', 'recursive', 'you', 'can', 'do', 'iteratively']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",3.0,5,science,texas
613,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['many', 'problem', 'can', 'be', 'solved', 'by', 'both', 'iteration', 'and', 'recession', 'and', 'either', 'may', 'go', 'into', 'a', 'condition', 'of', 'infinite', 'execution', 'if', 'a', 'termination', 'test', 'is', 'omitted']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",3.5,5,science,texas
614,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['iteration', 'and', 'recession', 'both', 'use', 'repetition', 'and', 'perform', 'several', 'simple', 'operation', 'and', 'algorithm', 'successively', 'until', 'they', 'reach', 'a', 'certain', 'limit', 'so', 'both', 'involve', 'a', 'termination', 'test', 'to', 'find', 'that', 'limit', 'and', 'both', 'slowly', 'approach', 'that', 'termination', 'limit', 'both', 'are', 'based', 'on', 'a', 'control', 'statement', 'a', 'well', 'if', 'coded', 'poorly', 'both', 'can', 'continue', 'on', 'for', 'forever', 'until', 'the', 'compiler', 'or', 'the', 'computer', 'either', 'lock', 'up', 'shuts', 'down', 'or', 'halt', 'the', 'operation']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
615,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'based', 'on', 'control', 'statement', 'involve', 'repetition', 'and', 'involve', 'a', 'termination', 'test', 'within', 'loop']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
616,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['they', 'are', 'method', 'of', 'repeating', 'the', 'same', 'task']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",2.0,5,science,texas
617,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'involve', 'a', 'termination', 'test', 'they', 'use', 'a', 'control', 'statement', 'and', 'reaction', 'to', 'solve', 'the', 'problem', 'they', 'can', 'also', 'result', 'in', 'an', 'infinite', 'loop']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
618,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['based', 'on', 'a', 'control', 'statement', 'involve', 'repetition', 'involve', 'a', 'termination', 'test']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
619,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'are', 'base', 'on', 'a', 'control', 'statement', 'both', 'involve', 'repetition', 'both', 'involve', 'a', 'termination', 'test', 'both', 'gradually', 'approach', 'termination', 'both', 'can', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
620,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'based', 'on', 'a', 'control', 'statement', 'both', 'involve', 'repetition', 'both', 'involve', 'a', 'termination', 'test', 'both', 'gradually', 'approach', 'termination', 'both', 'can', 'potentially', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
621,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['they', 'are', 'both', 'based', 'on', 'a', 'control', 'statement', 'both', 'involve', 'repetition', 'both', 'involve', 'a', 'termination', 'case', 'both', 'gradually', 'approach', 'that', 'termination', 'case', 'and', 'both', 'can', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
622,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['they', 'both', 'use', 'repetition', 'a', 'control', 'or', 'test', 'to', 'terminate', 'and', 'both', 'can', 'infinitely', 'repeat', 'if', 'not', 'defined', 'correctly']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
623,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'are', 'based', 'on', 'a', 'control', 'statement', 'both', 'gradually', 'approach', 'termination', 'ending', 'with', 'a', 'termination', 'test', 'both', 'involve', 'repetition', 'and', 'can', 'both', 'repeat', 'infinitely', 'if', 'their', 'termination', 'requirement', 'are', 'not', 'met']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
624,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'are', 'based', 'on', 'a', 'control', 'statement', 'involve', 'repetition', 'and', 'involve', 'a', 'termination', 'test', 'both', 'gradually', 'approach', 'termination', 'both', 'can', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
625,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['they', 'are', 'used', 'to', 'solve', 'the', 'same', 'type', 'of', 'problem', 'they', 'do', 'a', 'task', 'over', 'and', 'over', 'again', 'until', 'a', 'certain', 'conditional', 'statement', 'is', 'reached', 'it', 'called', 'the', 'base', 'case', 'in', 'recession']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",3.5,5,science,texas
626,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['based', 'on', 'control', 'statement', 'involve', 'repetition', 'involve', 'a', 'terminal', 'test', 'both', 'can', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
627,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['repetition', 'termination', 'test', 'eventually', 'terminate', 'occur', 'infinitely']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",5.0,5,science,texas
628,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['both', 'need', 'to', 'have', 'some', 'kind', 'of', 'base', 'case', 'to', 'tell', 'when', 'the', 'loop', 'need', 'to', 'stop']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",3.0,5,science,texas
629,"['what', 'are', 'the', 'similarity', 'between', 'iteration', 'and', 'recession']",151,"['they', 'both', 'are', 'able', 'to', 'do', 'repetitive', 'task', 'however', 'recursive', 'call', 'itself', 'with', 'different', 'parameter', 'and', 'defines', 'and', 'exit', 'clause', 'that', 'is', 'guaranteed', 'to', 'be', 'reached', 'operative', 'includes', 'a', 'loop', 'which', 'operates', 'a', 'predetermined', 'number', 'of', 'time', 'or', 'check', 'for', 'an', 'exit', 'clause', 'every', 'time', 'through']","['they', 'both', 'involve', 'repetition', 'they', 'both', 'have', 'termination', 'test', 'they', 'can', 'both', 'occur', 'infinitely']",3.5,5,science,texas
630,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['int', 'not', 'array', 'of', '10', 'integer', 'and', 'int', 'narraysize', 'where', 'arraysize', 'is', 'some', 'positive', 'integer', 'defined', 'by', 'the', 'user']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.0,5,science,texas
631,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['by', 'either', 'inputting', 'the', 'different', 'element', 'in', 'the', 'array', 'at', 'coding', 'or', 'giving', 'the', 'array', 'specification', 'a', 'to', 'the', 'size', 'of', 'the', 'array', 'it', 'is', 'also', 'possible', 'when', 'giving', 'it', 'specification', 'to', 'tell', 'the', 'array', 'to', 'grow', 'a', 'needed']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.0,5,science,texas
632,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['you', 'can', 'initialize', 'and', 'array', 'by', 'using', 'an', 'initialize', 'list', 'in', 'it', 'declaration', 'or', 'by', 'initializing', 'it', 'size', 'with', 'a', 'constant', 'variable']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
633,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['pas', 'the', 'length', 'along', 'with', 'the', 'array', 'or', 'use', 'a', 'vector']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",3.0,5,science,texas
634,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['one', 'way', 'is', 'to', 'declare', 'a', 'size', 'of', 'the', 'array', 'using', 'a', 'variable', 'that', 'is', 'equal', 'to', 'an', 'integer', 'the', 'other', 'way', 'if', 'the', 'size', 'is', 'omitted', 'in', 'the', 'declaration', 'the', 'compiler', 'determines', 'the', 'size', 'of', 'the', 'array', 'based', 'on', 'the', 'size', 'of', 'the', 'initialize', 'list']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
635,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['in', 'the', 'declaration', 'int', 'array', 'i', 'or', 'with', 'an', 'initialize', 'int', 'array012etc']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
636,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['1', 'declare', 'the', 'length', 'of', 'the', 'array', 'int', 'array', '2', 'initialize', 'the', 'array', 'int', 'array', '0', '1', '2', '3', 'compiler', 'will', 'assume', 'size', 'of', '4']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
637,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['tactically', 'and', 'dynamically']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",2.5,5,science,texas
638,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['explicitly', 'int', 'array', 'or', 'by', 'variable', 'cost', 'int', 'size', '10', 'int', 'arraysize']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.0,5,science,texas
639,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['array', 'length', 'can', 'be', 'explicitly', 'specified', 'by', 'inputting', 'the', 'number', 'of', 'element', 'between', 'the', 'bracket', 'during', 'declaration', 'or', 'implicitly', 'by', 'including', 'an', 'initialize', 'list', 'without', 'specifying', 'a', 'number', 'between', 'the', 'compiler', 'will', 'automatically', 'declare', 'the', 'array', 'with', 'the', 'proper', 'number', 'of', 'element', 'needed', 'for', 'the', 'list']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
640,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['specify', 'an', 'array', 'size', 'with', 'a', 'constant', 'variable', 'and', 'setting', 'array', 'element', 'with', 'calculation']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",3.5,5,science,texas
641,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['tactically', 'using', 'and', 'dynamically', 'using']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.0,5,science,texas
642,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['define', 'it', 'a', 'array', 'or', 'array12345']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.5,5,science,texas
643,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['static', 'and', 'dynamic']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",2.5,5,science,texas
644,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['manually', 'inside', 'the', 'bracket', 'or', 'automatically', 'via', 'an', 'initialize', 'list']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
645,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['you', 'can', 'use', 'an', 'initialize', 'list', 'or', 'simply', 'tell', 'the', 'compiler', 'how', 'many', 'element', 'you', 'want', 'in', 'the', 'array', 'for', 'an', 'initialize', 'list', 'int', 'a', '10', '2', '3', '4', '5', 'for', 'an', 'elemental', 'declaration', 'int', 'be', 'both', 'array', 'have', '5', 'element', 'in', 'them', 'but', 'array', 'a', 'is', 'already', 'initialized']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
646,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['in', 'a', 'string', 'you', 'can', 'specify', 'with', 'the', 'strlenarrayname', 'command', 'this', 'get', 'the', 'length', 'of', 'the', 'string', 'another', 'way', 'is', 'with', 'integer', 'where', 'you', 'initiate', 'the', 'size', 'from', 'the', 'start', 'ex', 'array', 'specifying', 'a', 'possible', 'length', 'of', 'up', 'to', '40', 'then', 'it', 'is', 'passed', 'by', 'an', 'object', 'the', 'actual', 'about', 'in', 'the', 'array', 'another', 'way', 'is', 'to', 'declare', 'it', 'in', 'an', 'initializing', 'program']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.5,5,science,texas
647,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['implicit', 'namely', 'when', 'you', 'give', 'it', 'value', 'like', '123456789', 'at', 'which', 'the', 'compiler', 'will', 'automatically', 'give', 'this', 'a', 'size', 'static', 'during', 'the', 'declaration']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
648,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['supply', 'an', 'integer', 'inside', 'the', 'bracket', 'or', 'the', 'compiler', 'count', 'the', 'number', 'of', 'element', 'in', 'the', 'initialize', 'list', 'int', 'no', 'int', 'i', '12345']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
649,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['either', 'initializing', 'the', 'array', 'with', 'a', 'specific', 'length', 'or', 'initializing', 'an', 'array', 'while', 'declaring', 'it', 'content']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
650,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['within', 'the', 'bracket', 'or', 'by', 'using', 'an', 'initialize', 'list']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
651,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['specify', 'the', 'number', 'of', 'element', 'in', 'the', 'array', 'declaration', 'with', 'a', 'constant', 'or', 'using', 'a', 'constant', 'variable', 'for', 'future', 'capability']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.0,5,science,texas
652,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['with', 'a', 'number', 'and', 'with', 'a', 'variable']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",3.0,5,science,texas
653,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['explicitly', 'by', 'declaring', 'it', 'in', 'bracket', 'ie', 'int', 'array', 'and', 'implicitly', 'by', 'initializing', 'several', 'value', 'ie', 'int', 'array', '1', '2', '3']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
654,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['one', 'way', 'of', 'specifying', 'of', 'array', 'is', 'a', 'other', 'way', 'of', 'specifying', 'array', 'is', 'aarraysize', '12345678910']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",4.5,5,science,texas
655,"['what', 'are', 'the', 'two', 'different', 'way', 'of', 'specifying', 'the', 'length', 'of', 'an', 'array']",152,"['initializing', 'an', 'array', 'in', 'a', 'declaration', 'with', 'an', 'initialize', 'list', 'specifying', 'an', 'array', 'size', 'with', 'a', 'constant', 'variable']","['in', 'the', 'array', 'declaration', 'or', 'by', 'using', 'an', 'initialize', 'list']",5.0,5,science,texas
