row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain,dataset_name,normalized_points
11277,,216,"['mana', 'leaf', 'nucleus', 'go', 'path', 'prophase2', 'metaphasic', 'anaphase4', 'telephone']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11278,,216,"['mana', 'go', 'ribosome', 'tuna', 'transfer', 'copied', 'strip', 'go', 'amino', 'acid', 'copied']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",1.0,3.0,biology,ASAP_sas,0.3333333333333333
11279,,216,"['first', 'cell', 'start', 'separating', 'piece', 'dna', 'used', 'template', 'protein', 'synthesis', 'mana', 'find', 'corresponding', 'piece', 'nucleotide', 'next', 'come', 'tuna', 'get', 'corresponding', 'piece', 'nucleotide', 'carry', 'strand', 'piece', 'brought', 'together', 'form', 'protein', 'put', 'together', 'rena']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11280,,216,"['tuna', 'link', 'proteinmrna', 'go', 'protein', 'get', 'decodedrrna', 'take', 'decoded', 'strand', 'gold', 'apparatus', 'start', 'protein', 'synthesis']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",1.0,3.0,biology,ASAP_sas,0.3333333333333333
11281,,216,"['mana', 'messenger', 'ran', 'tell', 'thing', 'four', 'major', 'step', 'involved', 'protein', 'synthesis', 'make', 'protein', 'tell', 'tell', 'go', 'control', 'everything', 'helpful', 'protein', 'synthesis']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11282,,216,"['first', 'step', 'involved', 'protein', 'synthesis', 'activation', 'mana', 'must', 'activate', 'hormone', 'start', 'replication', 'second', 'step', 'hormone', 'delicate', 'dividing', 'two', 'strand', 'dna', 'read', 'third', 'step', 'replication', 'dna', 'polymer', 'replicates', 'dna', 'matching', 'coon', 'anticodon', 'making', 'ran', 'forth', 'final', 'step', 'ripping', 'dna', 'strand', 'one', 'uninterrupted', 'strand']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11283,,216,"['transcriptionmrna', 'transcribed', 'trnatranslationthe', 'tuna', 'translated', 'protein', 'cell', 'need', 'maketh', 'tuna', 'used', 'help', 'make', 'new', 'protienthe', 'protein', 'made', 'cell', 'use', 'benefit']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11284,,216,"['mana', 'leaf', 'nucleus', 'go', 'ribosome', 'protein', 'made', 'pick', 'brings', 'back', 'nucleus']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",1.0,3.0,biology,ASAP_sas,0.3333333333333333
11285,,216,"['gold', 'body', 'sends', 'dna', 'mitochondrion', 'power', 'house']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11286,,216,"['help', 'body', 'raining', 'strong', 'muscle']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11287,,216,"['protein', 'synthesis', 'start', 'mana', 'go', 'kebab', 'cycle', 'calvin', 'cycle', 'electron', 'transport', 'chain', 'end', '38']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11288,,216,"['protein', 'synthesis', 'mana', 'leaf', 'cell', 'ribosome', 'attach', 'strand', 'anticodons', 'start', 'attach', 'break', 'ribosome', 'continues', 'strand', 'mana', 'end', 'ribosome', 'find', 'stop', 'colon', 'protein', 'strand', 'break']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",1.5,3.0,biology,ASAP_sas,0.5
11289,,216,"['message', 'ran', 'tell', 'unh']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11290,,216,"['translation', 'translates', 'message', 'nucleus', 'help', 'ran', 'complete', 'tasksrna', 'processing', 'make', 'ran', 'accomplish', 'tasksribosomal', 'amino', 'acid', 'sequencing', 'sequence', 'ribosome', 'break', 'amino', 'acid']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11291,,216,"['producesdiegestion', 'resptoiry', 'protein', 'synthesis']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11292,,216,"['tuna', 'rrnagrnamrna']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11293,,216,"['mana', 'copy', 'self', 'exactly', 'change', 'special', 'colon', 'along', 'amino', 'acid']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11294,,216,"['protein', 'synthesis', 'involves', 'major', 'step', 'sunlight', 'needed', 'sugar', 'needed', 'carbon', 'dioxide', 'needed', 'energy', 'needed', 'well', 'protein', 'synthesis', 'complicated', 'process']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11295,,216,"['mana', 'leaf', 'nucleus', 'transfer', 'message', 'tuna', 'tuna', 'transfer', 'protein', 'new', 'form', 'telophase', 'change', 'back', 'give', 'condo', 'finally', 'dna', 'complete']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11296,,216,"['1', 'mana', 'leaf', 'nucleus', 'colon', 'information', 'take', 'ribosome', 'make', 'anticodon3', 'anticodon', 'head', 'back', 'nucleus', 'take', 'protein', 'amino', 'acid', 'dna', 'need', 'tuna', 'anticodon', 'connects', 'colon']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",1.0,3.0,biology,ASAP_sas,0.3333333333333333
11297,,216,"['1', 'nucleus', 'membrane', 'cytoplasm', 'millwall']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11298,,216,"['mana', 'go', 'transfer', 'message', 'ribosomesthe', 'ribosome', 'begin', 'task', 'creating', 'protein', 'protein', 'creatednext', 'ribosome', 'cleanse', 'proteinsnow', 'protein', 'synthesized']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.5,3.0,biology,ASAP_sas,0.16666666666666666
11299,,216,"['heals', 'protects', 'kill', 'bad', 'organism', 'leaf']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11300,,216,"['nucleotide', 'leave', 'nucleus', 'make', 'protein', 'nucleotide', 'enter', 'nucleus', 'dna', 'transport', 'coon', 'anticodons']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.5,3.0,biology,ASAP_sas,0.16666666666666666
11301,,216,"['protein', 'enter', 'bythe', 'protein', 'go', 'celeste', 'protein', 'use', 'celeste', 'energy', 'protein', 'used', 'throughout', 'body']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11302,,216,"['interphasic', 'anaphase', 'telophase', 'metaphasic', 'epicphasednanucleus', 'cellsequence']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11303,,216,"['interphasic', 'anaphase', 'telephone', 'propose']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11304,,216,"['1', 'mana', 'travel', 'ribosomes2', 'tuna', 'contains', 'anticodon', 'amino', 'acid', 'go', 'cytoplasm', 'ribosome', '3', 'anticodon', 'bonded', 'colony', 'amino', 'acid', 'bonded', 'together', 'make', 'protein']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",3.0,3.0,biology,ASAP_sas,1.0
11305,,216,"['protein', 'synthesis', 'involves', 'mana', 'sends', 'message', 'tuna', 'transfer', 'ran']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11306,,216,"['mana', 'act', 'template', 'make', 'give', 'translation', 'ran', 'tuna', 'move', 'ribosome', 'attache', 'corresponding', 'sequence', 'protein', 'made', 'ribosome']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11307,,216,"['mana', 'leaf', 'transfer', 'tuna', 'mana', 'messenger', 'ran', 'tuna', 'hold', 'information']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11308,,216,"['mana', 'leaf', 'nucliusgoes', 'mitochondrion']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11309,,216,"['propose', 'metaphasic', 'anaphase', 'telophase', 'major', 'step', 'involved', 'protein', 'synthesis']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
11310,,216,"['mana', 'leaf', 'nucleus', 'single', 'strengthen', 'get', 'ribisome', 'becoming', 'rena', 'wait', 'sinthisedtrna', 'come', 'match', 'nucleotidesthus', 'creating', 'amino', 'acid']","['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",1.0,3.0,biology,ASAP_sas,0.3333333333333333
11311,,216,['aauaaatauuuu'],"['first', 'mana', 'attache', 'ribosome', 'ribosome', 'read', 'mana', 'segment', 'three', 'called', 'coon', 'colon', 'complementary', 'amino', 'acid', 'secondly', 'tuna', 'pick', 'needed', 'amino', 'acid', 'brings', 'ribosome', 'third', 'amino', 'acid', 'attach', 'form', 'chain', 'amino', 'acid', 'according', 'way', 'coon', 'read', 'mana', 'strand', 'ribosome', 'chain', 'continues', 'form', 'ribosome', 'reach', 'stop', 'colon', 'mana', 'strand', 'lastly', 'ribosome', 'disconnect', 'mana', 'strand', 'protein', 'released', 'perform', 'job', 'cell']",0.0,3.0,biology,ASAP_sas,0.0
